"","lat","lon","yield"
"187",30.28115082,-95.587677,36.96570347
"188",30.55475044,-95.53878021,32.54506399
"189",30.82871056,-95.48947144,32.93812273
"190",29.1487999,-95.46793365,38.47906336
"191",29.42066956,-95.41938019,38.26768284
"192",29.69290924,-95.37042236,37.26707621
"193",29.9655304,-95.32105255,39.83224367
"194",30.23852921,-95.27127075,40.1735627
"195",30.51188087,-95.22106171,39.07171342
"196",30.7856102,-95.17043304,35.11832184
"197",29.37764931,-95.1072464,39.21278354
"198",29.64963913,-95.05702209,36.52698508
"199",29.92201996,-95.00637054,38.38000652
"200",30.19477081,-94.95529175,39.47765743
"201",30.46787071,-94.90377808,38.73307151
"202",30.74134064,-94.8518219,37.14184263
"203",29.87737083,-94.69210052,38.40387694
"204",30.14986038,-94.63973236,38.49311721
"205",30.42271042,-94.58692169,39.18548928
"206",30.69593048,-94.53365326,37.19727778
"207",30.96949005,-94.47994232,34.67474919
"208",29.83157921,-94.37828064,39.84934393
"209",30.10380936,-94.32462311,39.01923782
"210",30.37639999,-94.27052307,38.74678885
"211",30.64936066,-94.21595001,37.5371809
"212",30.92266083,-94.16091919,34.61178261
"213",29.78466988,-94.06490326,35.7538469
"214",30.05662918,-94.00995636,42.58764682
"215",30.32896042,-93.95456696,40.27409926
"216",30.6016407,-93.8986969,38.20092101
"217",30.87467003,-93.84236145,35.82311574
"218",30.00831985,-93.69577789,42.82607666
"219",30.28037071,-93.63909912,41.7592835
"220",30.55278015,-93.58193207,40.16854522
"221",30.8255291,-93.52429199,37.46945174
"222",29.95887947,-93.38205719,41.24077626
"223",30.23064995,-93.32409668,42.20446898
"224",30.50278091,-93.26566315,39.78542196
"225",30.77524948,-93.20671082,38.48295506
"226",29.90831947,-93.06881714,37.88205879
"227",30.17980003,-93.00959015,40.14445715
"228",30.45163918,-92.94986725,38.8179071
"229",30.72381973,-92.88963318,38.77533561
"230",30.9963398,-92.82888031,39.76029163
"231",29.85663033,-92.75608063,39.44515854
"232",30.12781906,-92.69558716,39.93735821
"233",30.39936066,-92.63459015,39.65873128
"234",30.67124939,-92.57306671,39.79155573
"235",30.94347,-92.51101685,38.77643586
"236",29.80382919,-92.44384003,38.31867146
"237",30.07472038,-92.38208771,38.75523458
"238",30.34596062,-92.31981659,40.1689259
"239",30.61754036,-92.25701904,40.14128851
"240",30.88946915,-92.19368744,36.34945812
"241",29.74991035,-92.13211823,36.32589873
"242",30.02050018,-92.06910706,38.62424987
"243",30.29142952,-92.00557709,40.24100213
"244",30.56270981,-91.94151306,37.29506984
"245",30.83432007,-91.87689972,35.82475626
"246",29.96516037,-91.75666809,37.4797967
"247",30.23578072,-91.69187927,38.82337757
"248",30.50674057,-91.62654877,38.2366377
"249",30.77803993,-91.56066132,37.59197821
"250",29.63875008,-91.51024628,33.00183708
"251",29.90871048,-91.44476318,37.94014744
"252",30.17901039,-91.37872314,38.53890993
"253",30.44964981,-91.31213379,38.35462767
"254",30.72063065,-91.24497223,37.89100009
"255",30.99193001,-91.17725372,37.41606748
"256",29.58151054,-91.20011902,37.09043396
"257",29.85115051,-91.13339996,37.42490481
"258",30.12112999,-91.06611633,36.15740958
"259",30.39145088,-90.99828339,36.41128728
"260",30.6620903,-90.92986298,37.74402604
"261",30.93306923,-90.86086273,37.74403692
"262",29.25420952,-90.95793152,34.0682629
"263",29.52318001,-90.89054108,38.34206909
"264",29.79249001,-90.82259369,36.93279021
"265",30.06213951,-90.75406647,36.78995459
"266",30.3321209,-90.68498993,36.4200748
"267",30.60243034,-90.6153183,37.76516412
"268",30.87306976,-90.5450592,38.0931737
"269",29.46375084,-90.58152771,36.41396176
"270",29.73273087,-90.51235962,37.04365295
"271",30.00204086,-90.44261169,37.19583387
"272",30.27168083,-90.37229156,36.93530769
"273",30.54166031,-90.30137634,35.69026197
"274",30.81196022,-90.2298584,37.58646479
"275",29.40323067,-90.27307892,36.1576941
"276",29.67186928,-90.20269775,36.23136972
"277",29.94083977,-90.13173676,34.93044549
"278",30.47977066,-89.98802185,36.51103094
"279",30.74971962,-89.91526031,38.32727889
"280",29.6099205,-89.89362335,36.40462198
"281",29.87854958,-89.82144165,34.60824345
"282",30.14749908,-89.74865723,31.22934733
"283",30.41677094,-89.67527771,36.12937415
"284",30.68637085,-89.60127258,39.32554939
"285",30.95627975,-89.52664948,39.66739072
"286",30.35267067,-89.36315155,37.85808444
"287",30.6219101,-89.28791046,40.74146463
"288",30.89145088,-89.21204376,40.83880121
"289",30.55633926,-88.97518158,41.71105751
"290",30.82551956,-88.89807892,41.10518043
"291",30.4896698,-88.66309357,41.05278732
"292",30.75848007,-88.58476257,41.69509117
"293",30.69034004,-88.27210999,43.6908731
"294",30.95907021,-88.1918869,42.6817699
"295",30.88944054,-87.87867737,43.87752733
"296",30.55076027,-87.64880371,47.45375352
"297",30.81871986,-87.56614685,44.17670286
"298",30.74690056,-87.2543335,45.02942448
"299",30.67399979,-86.94319153,41.817544
"300",30.94142914,-86.85743713,41.70521683
"301",30.60000992,-86.63276672,41.11737919
"302",30.86702919,-86.54582977,40.60084761
"303",30.52495003,-86.32306671,24.24991169
"304",30.79154968,-86.23493958,39.2827385
"305",30.44881058,-86.01409149,34.81605293
"306",30.71499062,-85.9247818,37.72555916
"307",30.98146057,-85.83473969,38.40850873
"308",30.37161064,-85.70584869,34.35906657
"309",30.63736916,-85.61537933,37.46211255
"310",30.90340042,-85.52414703,36.59444114
"311",30.02828026,-85.48922729,33.87936155
"312",30.29334068,-85.39835358,39.0835696
"313",30.55867004,-85.30670929,38.22875511
"314",30.82426071,-85.21431732,36.49586331
"315",29.94939995,-85.18361664,37.06265616
"316",30.21401978,-85.09159088,39.37724701
"317",30.47891045,-84.99880981,37.83301122
"318",30.74406052,-84.90527344,36.49858019
"319",29.8694706,-84.87875366,36.17804723
"320",30.13364983,-84.78559113,39.64592755
"321",30.39809036,-84.69167328,36.69151039
"322",30.66279984,-84.59697723,35.97800116
"323",30.92777061,-84.50150299,34.81835356
"324",30.05223083,-84.48036194,37.03860089
"325",30.31623077,-84.38530731,37.34663934
"326",30.58049011,-84.28948212,38.16596409
"327",30.84501076,-84.19286346,36.69603507
"328",30.23332024,-84.07972717,38.08494806
"329",30.4971199,-83.98277283,37.68277062
"330",30.76118088,-83.8850174,38.3591221
"331",30.14937019,-83.77494049,39.87481894
"332",30.41271019,-83.67685699,38.6604024
"333",30.67630959,-83.57797241,38.7565997
"334",30.94016075,-83.47827911,37.85211073
"335",30.06439018,-83.47093964,40.28317222
"336",30.32725906,-83.37175751,39.5947184
"337",30.59038925,-83.2717514,39.20403757
"338",30.8537693,-83.17092896,37.40221637
"339",29.71622086,-83.26722717,39.7979066
"340",29.9783802,-83.1677475,39.78022738
"341",30.24078941,-83.06745911,39.1423032
"342",30.50344086,-82.96634674,38.76707648
"343",30.76634026,-82.8644104,38.4601592
"344",29.36824036,-83.06568146,38.70567529
"345",29.62966919,-82.96592712,39.17985672
"346",29.89134979,-82.86535645,39.8375079
"347",30.15328026,-82.76397705,40.12400788
"348",30.41544914,-82.66177368,38.8074456
"349",30.67787933,-82.55873108,38.5205766
"350",30.94053078,-82.45484161,39.12288977
"351",29.28113937,-82.76625824,38.44234596
"352",29.54210091,-82.66542816,38.2546706
"353",29.80330086,-82.56378937,39.86256413
"354",30.06475067,-82.4613266,40.41806926
"355",30.32644081,-82.35803223,40.61697472
"356",30.58838081,-82.25389862,39.10754039
"357",30.8505497,-82.14891052,38.85122259
"358",28.93284035,-82.56871033,35.72343697
"359",29.19305038,-82.46762848,38.27135218
"360",29.45351982,-82.36573792,38.79577891
"361",29.71423912,-82.26303101,39.52164513
"362",29.97521019,-82.15950012,40.41201681
"363",30.23641014,-82.05513,40.03114891
"364",30.49785995,-81.94991302,39.73007442
"365",30.75954056,-81.84382629,39.20136055
"366",28.06661987,-82.57350159,30.92068423
"367",28.32555962,-82.47377014,31.0751839
"368",28.58476067,-82.37325287,34.50693199
"369",28.84423065,-82.27192688,37.02104904
"370",29.10396004,-82.16982269,37.10861143
"371",29.36395073,-82.06687927,39.09032837
"372",29.62417984,-81.96311188,39.52243639
"373",29.88466072,-81.85852051,41.23252551
"374",30.14537048,-81.75308228,39.885459
"375",30.40632057,-81.64678192,37.72024238
"376",30.66749954,-81.53961945,37.7473241
"377",27.4623909,-82.47975922,36.46441418
"378",27.72028923,-82.38056946,35.37652071
"379",27.97847939,-82.28060913,33.67753914
"380",28.23693085,-82.17986298,33.28782187
"381",28.49566078,-82.07832336,33.31770019
"382",28.75464058,-81.97598267,36.36459053
"383",29.01388931,-81.87281799,37.86130516
"384",29.27338028,-81.76883698,39.08361037
"385",29.5331192,-81.66403198,39.65270597
"386",29.79310036,-81.55838013,40.28119772
"387",30.05331993,-81.45188141,38.9040199
"388",27.11709976,-82.28904724,38.03133144
"389",27.37424088,-82.18963623,38.43287081
"390",27.63167,-82.08944702,36.59583334
"391",27.88936996,-81.98848724,36.40335803
"392",28.14734077,-81.88672638,35.35746707
"393",28.40558052,-81.78417969,34.97180855
"394",28.66407967,-81.68081665,38.21785692
"395",28.92283058,-81.57663727,37.35527803
"396",29.18182945,-81.47162628,38.9774181
"397",29.44107056,-81.36578369,40.20742748
"398",29.70055008,-81.25908661,39.28866003
"399",27.02848053,-82.00068665,37.26132622
"400",27.28515053,-81.90029907,38.13500733
"401",27.54208946,-81.7991333,38.28333452
"402",27.79931068,-81.69716644,37.43284682
"403",28.0567894,-81.59441376,37.10414171
"404",28.31452942,-81.49085236,37.6255954
"405",28.57254028,-81.38648224,37.09869718
"406",28.83078957,-81.28128052,39.60631615
"407",29.08930016,-81.17524719,40.45571344
"408",26.68302917,-81.81368256,38.24368255
"409",26.93893051,-81.71309662,38.87703795
"410",27.19511032,-81.61173248,38.45570179
"411",27.45155907,-81.50958252,38.60108915
"412",27.7082901,-81.4066391,38.29917148
"413",27.96528053,-81.30288696,37.72857519
"414",28.22253036,-81.19834137,38.21191168
"415",28.48003006,-81.09295654,39.36321864
"416",28.73777962,-80.986763,41.66827362
"417",26.3379097,-81.6286087,38.0829177
"418",26.59304047,-81.52783203,38.31557103
"419",26.84844971,-81.42627716,38.07278355
"420",27.10413933,-81.32395172,38.64344295
"421",27.36009979,-81.22083282,38.74347178
"422",27.61632919,-81.11691284,38.3472464
"423",27.8728199,-81.01219177,39.37040372
"424",28.12956047,-80.90664673,37.54237498
"425",28.38656998,-80.80029297,40.2263391
"426",25.99312973,-81.44542694,39.70603682
"427",26.24748039,-81.34446716,37.97651061
"428",26.50211906,-81.24275208,37.92417057
"429",26.75703049,-81.14025116,37.6154506
"430",27.01222992,-81.03695679,37.61457528
"431",27.26769066,-80.93287659,39.11275113
"432",27.52342987,-80.82800293,39.66707413
"433",27.77940941,-80.72231293,39.66177704
"434",25.64870071,-81.26410675,8.31841992
"435",25.90226936,-81.16298676,36.85384402
"436",26.15613937,-81.06109619,14.77934267
"437",26.41028023,-80.95844269,39.02516099
"438",26.66469955,-80.85500336,38.75928721
"439",27.17436028,-80.64572906,40.6229116
"440",27.42958069,-80.53988647,39.80784578
"441",27.68507004,-80.43322754,0.000620502
"442",25.5574398,-80.98336029,11.89967695
"443",25.81052017,-80.88131714,12.26592066
"444",26.06389046,-80.77851105,16.09561097
"445",26.31752968,-80.67491913,13.50116839
"446",26.57144928,-80.57054901,13.25288623
"447",26.82563972,-80.46537018,40.71290775
"448",27.08009911,-80.35939789,42.12939451
"449",25.21298027,-80.80555725,9.648841426
"450",25.46528053,-80.70336914,29.73951798
"451",25.71785927,-80.60041809,10.61054955
"452",25.97072983,-80.49668884,42.72703231
"453",26.22386932,-80.3921814,21.97366449
"454",26.4772892,-80.28688049,43.85614825
"455",26.73097038,-80.1807785,43.62436612
"456",25.37223053,-80.42414856,12.70754782
"457",25.87668037,-80.2156601,42.24472711
